k_features,var_smoothing,threshold,Accuracy,Precision,Recall,F1-score,AUC,Score
4,1e-08,0.36000000000000004,0.7149837133550488,0.6713147410358565,0.8314144736842105,0.7428361498897869,0.7930821572580645,0.7428361498897869
4,1e-08,0.37000000000000005,0.7170195439739414,0.676132521974307,0.8223684210526315,0.7421150278293136,0.7930821572580645,0.7421150278293136
4,1e-08,0.38000000000000006,0.7206840390879479,0.6827586206896552,0.8141447368421053,0.7426856714178545,0.7930821572580645,0.7426856714178545
4,1e-08,0.39000000000000007,0.7243485342019544,0.6896551724137931,0.805921052631579,0.7432688661357604,0.7930821572580645,0.7432688661357604
4,1e-08,0.4000000000000001,0.7251628664495114,0.6925266903914591,0.8001644736842105,0.7424647081266692,0.7930821572580645,0.7424647081266692
4,1e-08,0.4100000000000001,0.7235342019543974,0.6938628158844765,0.790296052631579,0.7389465590157632,0.7930821572580645,0.7389465590157632
4,1e-08,0.4200000000000001,0.7251628664495114,0.6996309963099631,0.7796052631578947,0.737456242707118,0.7930821572580645,0.737456242707118
4,1e-08,0.4300000000000001,0.7251628664495114,0.70201643017177,0.7730263157894737,0.735812133072407,0.7930821572580645,0.735812133072407
4,1e-08,0.4400000000000001,0.7259771986970684,0.7052154195011338,0.7672697368421053,0.7349350137849547,0.7930821572580645,0.7349350137849547
4,1e-08,0.4500000000000001,0.7267915309446255,0.7104247104247104,0.756578947368421,0.7327757865392274,0.7930821572580645,0.7327757865392274
4,1e-08,0.46000000000000013,0.7271986970684039,0.7142857142857143,0.7483552631578947,0.7309236947791165,0.7930821572580645,0.7309236947791165
4,1e-08,0.47000000000000014,0.7284201954397395,0.7190742218675179,0.740953947368421,0.7298501417577966,0.7930821572580645,0.7298501417577966
4,1e-08,0.48000000000000015,0.7312703583061889,0.7274959083469722,0.7310855263157895,0.7292863002461033,0.7930821572580645,0.7292863002461033
4,1e-08,0.49000000000000016,0.7312703583061889,0.7305140961857379,0.7245065789473685,0.7274979355904211,0.7930821572580645,0.7274979355904211
4,1e-08,0.5000000000000002,0.7333061889250815,0.7383177570093458,0.7146381578947368,0.7262849979105724,0.7930821572580645,0.7262849979105724
4,1e-08,0.5100000000000002,0.7304560260586319,0.7396193771626297,0.703125,0.7209106239460371,0.7930821572580645,0.7209106239460371
4,1e-08,0.5200000000000002,0.7320846905537459,0.7473404255319149,0.6932565789473685,0.7192832764505119,0.7930821572580645,0.7192832764505119
4,1e-08,0.5300000000000002,0.7316775244299675,0.7502246181491464,0.6866776315789473,0.7170459424645771,0.7930821572580645,0.7170459424645771
4,1e-08,0.5400000000000003,0.7324918566775245,0.7576036866359447,0.6759868421052632,0.7144719687092568,0.7930821572580645,0.7144719687092568
4,1e-08,0.5500000000000003,0.7308631921824105,0.7620396600566572,0.6636513157894737,0.7094505494505494,0.7930821572580645,0.7094505494505494
4,1e-08,0.5600000000000003,0.7280130293159609,0.7634615384615384,0.6529605263157895,0.7039007092198581,0.7930821572580645,0.7039007092198581
4,1e-08,0.5700000000000003,0.7263843648208469,0.7693069306930693,0.6389802631578947,0.6981132075471698,0.7930821572580645,0.6981132075471698
4,1e-08,0.5800000000000003,0.7243485342019544,0.7747196738022426,0.625,0.6918525261720528,0.7930821572580645,0.6918525261720528
4,1e-08,0.5900000000000003,0.7194625407166124,0.7747653806047967,0.6110197368421053,0.6832183908045978,0.7930821572580645,0.6832183908045978
4,1e-08,0.6000000000000003,0.7129478827361564,0.7756202804746494,0.5912828947368421,0.6710219318712086,0.7930821572580645,0.6710219318712086
4,1e-08,0.6100000000000003,0.7100977198697068,0.7769230769230769,0.5814144736842105,0.665098777046096,0.7930821572580645,0.665098777046096
4,1e-08,0.6200000000000003,0.7076547231270358,0.7785234899328859,0.5723684210526315,0.6597156398104264,0.7930821572580645,0.6597156398104264
4,1e-08,0.6300000000000003,0.7035830618892508,0.7811059907834101,0.5575657894736842,0.6506717850287909,0.7930821572580645,0.6506717850287909
4,1e-08,0.6400000000000003,0.7003257328990228,0.7857142857142857,0.5427631578947368,0.642023346303502,0.7930821572580645,0.642023346303502
4,1e-08,0.6500000000000004,0.6982899022801303,0.7906976744186046,0.53125,0.6355140186915887,0.7930821572580645,0.6355140186915887
4,1e-08,0.6600000000000004,0.6950325732899023,0.7951959544879899,0.5172697368421053,0.6268061783756852,0.7930821572580645,0.6268061783756852
4,1e-08,0.6700000000000004,0.6917752442996743,0.7976653696498055,0.5057565789473685,0.6190236537493711,0.7930821572580645,0.6190236537493711
4,1e-08,0.6800000000000004,0.6856677524429967,0.8024523160762943,0.484375,0.6041025641025641,0.7930821572580645,0.6041025641025641
4,1e-08,0.6900000000000004,0.6840390879478827,0.8064066852367688,0.4761513157894737,0.5987590486039297,0.7930821572580645,0.5987590486039297
4,1e-08,0.7000000000000004,0.6795602605863192,0.8086330935251799,0.4621710526315789,0.5881737310308739,0.7930821572580645,0.5881737310308739
4,1e-07,0.3,0.6934039087947883,0.6375519904931669,0.8824013157894737,0.7402552604346325,0.7930821572580645,0.7402552604346325
4,1e-07,0.31,0.6970684039087948,0.6430303030303031,0.8725328947368421,0.7404047452896024,0.7930821572580645,0.7404047452896024
4,1e-07,0.32,0.7011400651465798,0.6478527607361964,0.868421052631579,0.7420941672522839,0.7930821572580645,0.7420941672522839
4,1e-07,0.33,0.7039902280130294,0.6523364485981309,0.8610197368421053,0.7422899680964198,0.7930821572580645,0.7422899680964198
4,1e-07,0.34,0.7096905537459284,0.6609085092770314,0.8495065789473685,0.7434328895286075,0.7930821572580645,0.7434328895286075
4,1e-07,0.35000000000000003,0.7121335504885994,0.6657980456026059,0.8404605263157895,0.7430025445292621,0.7930821572580645,0.7430025445292621
4,1e-07,0.36000000000000004,0.7149837133550488,0.6713147410358565,0.8314144736842105,0.7428361498897869,0.7930821572580645,0.7428361498897869
4,1e-07,0.37000000000000005,0.7170195439739414,0.676132521974307,0.8223684210526315,0.7421150278293136,0.7930821572580645,0.7421150278293136
4,1e-07,0.38000000000000006,0.7206840390879479,0.6827586206896552,0.8141447368421053,0.7426856714178545,0.7930821572580645,0.7426856714178545
4,1e-07,0.39000000000000007,0.7243485342019544,0.6896551724137931,0.805921052631579,0.7432688661357604,0.7930821572580645,0.7432688661357604
4,1e-07,0.4000000000000001,0.7251628664495114,0.6925266903914591,0.8001644736842105,0.7424647081266692,0.7930821572580645,0.7424647081266692
4,1e-07,0.4100000000000001,0.7235342019543974,0.6938628158844765,0.790296052631579,0.7389465590157632,0.7930821572580645,0.7389465590157632
4,1e-07,0.4200000000000001,0.7251628664495114,0.6996309963099631,0.7796052631578947,0.737456242707118,0.7930821572580645,0.737456242707118
4,1e-07,0.4300000000000001,0.7251628664495114,0.70201643017177,0.7730263157894737,0.735812133072407,0.7930821572580645,0.735812133072407
4,1e-07,0.4400000000000001,0.7259771986970684,0.7052154195011338,0.7672697368421053,0.7349350137849547,0.7930821572580645,0.7349350137849547
4,1e-07,0.4500000000000001,0.7267915309446255,0.7104247104247104,0.756578947368421,0.7327757865392274,0.7930821572580645,0.7327757865392274
4,1e-07,0.46000000000000013,0.7271986970684039,0.7142857142857143,0.7483552631578947,0.7309236947791165,0.7930821572580645,0.7309236947791165
4,1e-07,0.47000000000000014,0.7284201954397395,0.7190742218675179,0.740953947368421,0.7298501417577966,0.7930821572580645,0.7298501417577966
4,1e-07,0.48000000000000015,0.7312703583061889,0.7274959083469722,0.7310855263157895,0.7292863002461033,0.7930821572580645,0.7292863002461033
4,1e-07,0.49000000000000016,0.7312703583061889,0.7305140961857379,0.7245065789473685,0.7274979355904211,0.7930821572580645,0.7274979355904211
4,1e-07,0.5000000000000002,0.7333061889250815,0.7383177570093458,0.7146381578947368,0.7262849979105724,0.7930821572580645,0.7262849979105724
4,1e-07,0.5100000000000002,0.7304560260586319,0.7396193771626297,0.703125,0.7209106239460371,0.7930821572580645,0.7209106239460371
4,1e-07,0.5200000000000002,0.7320846905537459,0.7473404255319149,0.6932565789473685,0.7192832764505119,0.7930821572580645,0.7192832764505119
4,1e-07,0.5300000000000002,0.7316775244299675,0.7502246181491464,0.6866776315789473,0.7170459424645771,0.7930821572580645,0.7170459424645771
4,1e-07,0.5400000000000003,0.7324918566775245,0.7576036866359447,0.6759868421052632,0.7144719687092568,0.7930821572580645,0.7144719687092568
4,1e-07,0.5500000000000003,0.7308631921824105,0.7620396600566572,0.6636513157894737,0.7094505494505494,0.7930821572580645,0.7094505494505494
4,1e-07,0.5600000000000003,0.7280130293159609,0.7634615384615384,0.6529605263157895,0.7039007092198581,0.7930821572580645,0.7039007092198581
4,1e-07,0.5700000000000003,0.7263843648208469,0.7693069306930693,0.6389802631578947,0.6981132075471698,0.7930821572580645,0.6981132075471698
4,1e-07,0.5800000000000003,0.7243485342019544,0.7747196738022426,0.625,0.6918525261720528,0.7930821572580645,0.6918525261720528
4,1e-07,0.5900000000000003,0.7194625407166124,0.7747653806047967,0.6110197368421053,0.6832183908045978,0.7930821572580645,0.6832183908045978
4,1e-07,0.6000000000000003,0.7129478827361564,0.7756202804746494,0.5912828947368421,0.6710219318712086,0.7930821572580645,0.6710219318712086
4,1e-07,0.6100000000000003,0.7100977198697068,0.7769230769230769,0.5814144736842105,0.665098777046096,0.7930821572580645,0.665098777046096
4,1e-07,0.6200000000000003,0.7076547231270358,0.7785234899328859,0.5723684210526315,0.6597156398104264,0.7930821572580645,0.6597156398104264
4,1e-07,0.6300000000000003,0.7035830618892508,0.7811059907834101,0.5575657894736842,0.6506717850287909,0.7930821572580645,0.6506717850287909
4,1e-07,0.6400000000000003,0.7003257328990228,0.7857142857142857,0.5427631578947368,0.642023346303502,0.7930821572580645,0.642023346303502
4,1e-07,0.6500000000000004,0.6982899022801303,0.7906976744186046,0.53125,0.6355140186915887,0.7930821572580645,0.6355140186915887
